cid,start,content,trip,loctype,group
4,13/1/14 6:32,4,49,Residential,4
4,13/1/14 6:34,Brewed Awakenings,49,Transacted,4
4,13/1/14 7:12,Brewed Awakenings,51,Transacted,4
4,13/1/14 7:25,GASTech,51,Office,4
4,13/1/14 12:20,GASTech,52,Office,4
4,13/1/14 12:28,Abila Zacharo,52,Transacted,4
4,13/1/14 13:38,Abila Zacharo,53,Transacted,4
4,13/1/14 13:46,GASTech,53,Office,4
4,13/1/14 18:04,GASTech,54,Office,4
4,13/1/14 18:11,4,54,Residential,4
4,13/1/14 19:28,4,55,Residential,4
4,13/1/14 19:31,Albert Clothing,55,Transacted,4
4,13/1/14 20:36,Albert Clothing,56,Transacted,4
4,13/1/14 20:39,4,56,Residential,4
4,14/1/14 7:00,4,57,Residential,4
4,14/1/14 7:07,Brewed Awakenings,57,Transacted,4
4,14/1/14 7:17,Brewed Awakenings,58,Transacted,4
4,14/1/14 7:30,GASTech,58,Office,4
4,14/1/14 12:09,GASTech,59,Office,4
4,14/1/14 12:18,Hippokampos,59,Transacted,4
4,14/1/14 13:26,Hippokampos,60,Transacted,4
4,14/1/14 13:35,GASTech,60,Office,4
4,14/1/14 17:59,GASTech,61,Office,4
4,14/1/14 18:06,4,61,Residential,4
4,15/1/14 6:51,4,62,Residential,4
4,15/1/14 6:53,Brewed Awakenings,62,Transacted,4
4,15/1/14 7:10,Brewed Awakenings,63,Transacted,4
4,15/1/14 7:23,GASTech,63,Office,4
4,15/1/14 12:11,GASTech,64,Office,4
4,15/1/14 12:19,Abila Zacharo,64,Transacted,4
4,15/1/14 13:31,Abila Zacharo,65,Transacted,4
4,15/1/14 13:39,GASTech,65,Office,4
4,15/1/14 18:06,GASTech,66,Office,4
4,15/1/14 18:13,4,66,Residential,4
4,15/1/14 19:17,4,67,Residential,4
4,15/1/14 19:20,Hippokampos,67,Transacted,4
4,15/1/14 20:20,Hippokampos,68,Transacted,4
4,15/1/14 20:23,4,68,Residential,4
4,16/1/14 6:30,4,70,Residential,4
4,16/1/14 6:32,Brewed Awakenings,70,Transacted,4
4,16/1/14 7:12,Brewed Awakenings,72,Transacted,4
4,16/1/14 7:25,GASTech,72,Office,4
4,16/1/14 12:18,GASTech,73,Office,4
4,16/1/14 12:21,Katerina Cafe,73,Transacted,4
4,16/1/14 13:24,Katerina Cafe,74,Transacted,4
4,16/1/14 13:28,GASTech,74,Office,4
4,16/1/14 18:21,GASTech,75,Office,4
4,16/1/14 18:28,4,75,Residential,4
4,16/1/14 19:40,4,76,Residential,4
4,16/1/14 19:43,Hippokampos,76,Transacted,4
4,16/1/14 21:14,Hippokampos,77,Transacted,4
4,16/1/14 21:19,4,77,Residential,4
4,17/1/14 7:18,4,78,Residential,4
4,17/1/14 7:22,Brewed Awakenings,78,Transacted,4
4,17/1/14 7:31,Brewed Awakenings,79,Transacted,4
4,17/1/14 7:44,GASTech,79,Office,4
4,17/1/14 12:19,GASTech,80,Office,4
4,17/1/14 12:22,Guy Gyros,80,Transacted,4
4,17/1/14 13:22,Guy Gyros,81,Transacted,4
4,17/1/14 13:25,GASTech,81,Office,4
4,17/1/14 18:04,GASTech,82,Office,4
4,17/1/14 18:11,4,82,Residential,4
4,17/1/14 19:09,4,83,Residential,4
4,17/1/14 19:12,Hippokampos,83,Transacted,4
4,17/1/14 20:55,Hippokampos,84,Transacted,4
4,17/1/14 20:58,4,84,Residential,4
4,18/1/14 12:40,4,85,Residential,4
4,18/1/14 12:49,Katerina Cafe,85,Transacted,4
4,18/1/14 14:04,Katerina Cafe,86,Transacted,4
4,18/1/14 14:13,4,86,Residential,4
4,18/1/14 18:25,4,87,Residential,4
4,18/1/14 18:31,Roberts and Sons,87,Transacted,4
4,18/1/14 19:49,Roberts and Sons,88,Transacted,4
4,18/1/14 19:57,4,88,Residential,4
4,19/1/14 12:31,4,89,Residential,4
4,19/1/14 12:36,Desafio Golf Course,89,Transacted,4
4,19/1/14 16:01,Desafio Golf Course,90,Transacted,4
4,19/1/14 16:06,4,90,Residential,4
5,6/1/14 7:59,5,1,Residential,5
5,6/1/14 8:00,Jack Beans,1,Transacted,5
5,6/1/14 8:11,Jack Beans,2,Transacted,5
5,6/1/14 8:19,GASTech,2,Office,5
5,6/1/14 12:00,GASTech,3,Office,5
5,6/1/14 12:03,Katerina Cafe,3,Transacted,5
5,6/1/14 13:48,Katerina Cafe,4,Transacted,5
5,6/1/14 13:51,GASTech,4,Office,5
5,6/1/14 17:22,GASTech,5,Office,5
5,6/1/14 17:26,5,5,Residential,5
5,7/1/14 7:20,5,6,Residential,5
5,7/1/14 7:21,Jack Beans,6,Transacted,5
5,7/1/14 8:03,Jack Beans,7,Transacted,5
5,7/1/14 8:11,GASTech,7,Office,5
5,7/1/14 12:08,GASTech,8,Office,5
5,7/1/14 12:16,Abila Zacharo,8,Transacted,5
5,7/1/14 13:31,Abila Zacharo,9,Transacted,5
5,7/1/14 13:39,GASTech,9,Office,5
5,7/1/14 17:17,GASTech,10,Office,5
5,7/1/14 17:21,5,10,Residential,5
5,8/1/14 7:38,5,11,Residential,5
5,8/1/14 7:39,Jack Beans,11,Transacted,5
5,8/1/14 8:14,Jack Beans,12,Transacted,5
5,8/1/14 8:22,GASTech,12,Office,5
5,8/1/14 12:13,GASTech,13,Office,5
5,8/1/14 12:16,Katerina Cafe,13,Transacted,5
5,8/1/14 13:33,Katerina Cafe,14,Transacted,5
5,8/1/14 13:36,GASTech,14,Office,5
5,8/1/14 17:34,GASTech,15,Office,5
5,8/1/14 17:38,5,15,Residential,5
5,8/1/14 19:25,5,16,Residential,5
5,8/1/14 19:29,Ouzeri Elian,16,Transacted,5
5,8/1/14 21:29,Ouzeri Elian,17,Transacted,5
5,8/1/14 21:33,5,17,Residential,5
5,9/1/14 7:12,5,19,Residential,5
5,9/1/14 7:13,Jack Beans,19,Transacted,5
5,9/1/14 7:45,Jack Beans,20,Transacted,5
5,9/1/14 7:53,GASTech,20,Office,5
5,9/1/14 12:02,GASTech,21,Office,5
5,9/1/14 12:08,Gelatogalore,21,Transacted,5
5,9/1/14 13:28,Gelatogalore,22,Transacted,5
5,9/1/14 13:34,GASTech,22,Office,5
5,9/1/14 17:16,GASTech,23,Office,5
5,9/1/14 17:20,5,23,Residential,5
5,9/1/14 18:44,5,24,Residential,5
5,9/1/14 18:48,Ouzeri Elian,24,Transacted,5
5,9/1/14 19:43,Ouzeri Elian,25,Transacted,5
5,9/1/14 19:47,5,25,Residential,5
5,10/1/14 7:11,5,26,Residential,5
5,10/1/14 7:12,Jack Beans,26,Transacted,5
5,10/1/14 7:58,Jack Beans,27,Transacted,5
5,10/1/14 8:06,GASTech,27,Office,5
5,10/1/14 11:52,GASTech,28,Office,5
5,10/1/14 12:00,Abila Zacharo,28,Transacted,5
5,10/1/14 13:34,Abila Zacharo,29,Transacted,5
5,10/1/14 13:42,GASTech,29,Office,5
5,10/1/14 17:12,GASTech,30,Office,5
5,10/1/14 17:16,5,30,Residential,5
5,10/1/14 18:30,5,31,Residential,5
5,10/1/14 18:34,Ouzeri Elian,31,Transacted,5
5,10/1/14 18:54,Ouzeri Elian,32,Transacted,5
5,10/1/14 19:02,2,32,Residential,5
5,10/1/14 23:21,2,33,Residential,5
5,10/1/14 23:30,5,33,Residential,5
5,11/1/14 18:13,5,34,Residential,5
5,11/1/14 18:17,Ouzeri Elian,34,Transacted,5
5,11/1/14 19:23,Ouzeri Elian,35,Transacted,5
5,11/1/14 19:27,5,35,Residential,5
5,12/1/14 18:35,5,36,Residential,5
5,12/1/14 18:39,Ouzeri Elian,36,Transacted,5
5,12/1/14 20:08,Ouzeri Elian,37,Transacted,5
5,12/1/14 20:12,5,37,Residential,5
5,13/1/14 7:22,5,38,Residential,5
5,13/1/14 7:23,Jack Beans,38,Transacted,5
5,13/1/14 8:05,Jack Beans,39,Transacted,5
5,13/1/14 8:13,GASTech,39,Office,5
5,13/1/14 12:11,GASTech,40,Office,5
5,13/1/14 12:14,Katerina Cafe,40,Transacted,5
5,13/1/14 13:37,Katerina Cafe,41,Transacted,5
5,13/1/14 13:40,GASTech,41,Office,5
5,13/1/14 17:28,GASTech,42,Office,5
5,13/1/14 17:32,5,42,Residential,5
5,13/1/14 19:07,5,43,Residential,5
5,13/1/14 19:12,Kronos Mart,43,Transacted,5
5,13/1/14 20:21,Kronos Mart,44,Transacted,5
5,13/1/14 20:26,5,44,Residential,5
5,14/1/14 7:43,5,45,Residential,5
5,14/1/14 7:44,Jack Beans,45,Transacted,5
5,14/1/14 7:56,Jack Beans,46,Transacted,5
5,14/1/14 8:04,GASTech,46,Office,5
5,14/1/14 12:04,GASTech,47,Office,5
5,14/1/14 12:06,Ouzeri Elian,47,Transacted,5
5,14/1/14 13:45,Ouzeri Elian,48,Transacted,5
5,14/1/14 13:47,GASTech,48,Office,5
5,14/1/14 17:26,GASTech,49,Office,5
5,14/1/14 17:30,5,49,Residential,5
5,14/1/14 19:06,5,50,Residential,5
5,14/1/14 19:10,Ouzeri Elian,50,Transacted,5
5,14/1/14 20:41,Ouzeri Elian,51,Transacted,5
5,14/1/14 20:45,5,51,Residential,5
5,15/1/14 6:58,5,52,Residential,5
5,15/1/14 6:59,Jack Beans,52,Transacted,5
5,15/1/14 7:45,Jack Beans,53,Transacted,5
5,15/1/14 7:53,GASTech,53,Office,5
5,15/1/14 11:52,GASTech,54,Office,5
5,15/1/14 12:01,Hippokampos,54,Transacted,5
5,15/1/14 13:28,Hippokampos,55,Transacted,5
5,15/1/14 13:37,GASTech,55,Office,5
5,15/1/14 17:12,GASTech,56,Office,5
5,15/1/14 17:16,5,56,Residential,5
5,15/1/14 18:47,5,57,Residential,5
5,15/1/14 18:51,Ouzeri Elian,57,Transacted,5
5,15/1/14 20:30,Ouzeri Elian,58,Transacted,5
5,15/1/14 20:34,5,58,Residential,5
5,16/1/14 7:44,5,59,Residential,5
5,16/1/14 7:45,Jack Beans,59,Transacted,5
5,16/1/14 8:02,Jack Beans,60,Transacted,5
5,16/1/14 8:10,GASTech,60,Office,5
5,16/1/14 12:15,GASTech,61,Office,5
5,16/1/14 12:24,Hippokampos,61,Transacted,5
5,16/1/14 13:28,Hippokampos,62,Transacted,5
5,16/1/14 13:37,GASTech,62,Office,5
5,16/1/14 17:22,GASTech,63,Office,5
5,16/1/14 17:26,5,63,Residential,5
5,16/1/14 18:42,5,64,Residential,5
5,16/1/14 18:46,Ouzeri Elian,64,Transacted,5
5,16/1/14 20:26,Ouzeri Elian,65,Transacted,5
5,16/1/14 20:30,5,65,Residential,5
5,17/1/14 7:41,5,66,Residential,5
5,17/1/14 7:42,Jack Beans,66,Transacted,5
5,17/1/14 7:54,Jack Beans,67,Transacted,5
5,17/1/14 8:02,GASTech,67,Office,5
5,17/1/14 17:24,GASTech,68,Office,5
5,17/1/14 17:28,5,68,Residential,5
5,17/1/14 18:38,5,69,Residential,5
5,17/1/14 18:42,Ouzeri Elian,69,Transacted,5
5,17/1/14 19:44,Ouzeri Elian,71,Transacted,5
5,17/1/14 19:48,5,71,Residential,5
5,18/1/14 18:35,5,72,Residential,5
5,18/1/14 18:39,Ouzeri Elian,72,Transacted,5
5,18/1/14 19:26,Ouzeri Elian,73,Transacted,5
5,18/1/14 19:30,5,73,Residential,5
5,19/1/14 18:47,5,74,Residential,5
5,19/1/14 18:51,Ouzeri Elian,74,Transacted,5
5,19/1/14 19:50,Ouzeri Elian,75,Transacted,5
5,19/1/14 19:54,5,75,Residential,5
6,6/1/14 7:18,6/25/29,1,Residential,6
6,6/1/14 7:20,Coffee Cameleon,1,Transacted,6
6,6/1/14 7:51,Coffee Cameleon,2,Transacted,6
6,6/1/14 7:56,GASTech,2,Office,6
6,6/1/14 12:01,GASTech,3,Office,6
6,6/1/14 12:07,Gelatogalore,3,Transacted,6
6,6/1/14 13:25,Gelatogalore,4,Transacted,6
6,6/1/14 13:31,GASTech,4,Office,6
6,6/1/14 17:30,GASTech,5,Office,6
6,6/1/14 17:34,6/25/29,5,Residential,6
6,6/1/14 18:45,6/25/29,6,Residential,6
6,6/1/14 18:47,Katerina Cafe,6,Transacted,6
6,6/1/14 20:14,Katerina Cafe,7,Transacted,6
6,6/1/14 20:16,6/25/29,7,Residential,6
6,7/1/14 7:17,6/25/29,8,Residential,6
6,7/1/14 7:19,Coffee Cameleon,8,Transacted,6
6,7/1/14 7:57,Coffee Cameleon,9,Transacted,6
6,7/1/14 8:02,GASTech,9,Office,6
6,7/1/14 11:55,GASTech,10,Office,6
6,7/1/14 12:03,Gelatogalore,10,Transacted,6
6,7/1/14 13:37,Gelatogalore,11,Transacted,6
6,7/1/14 13:43,GASTech,11,Office,6
6,7/1/14 17:45,GASTech,12,Office,6
6,7/1/14 17:49,6/25/29,12,Residential,6
6,7/1/14 19:20,6/25/29,13,Residential,6
6,7/1/14 19:22,Katerina Cafe,13,Transacted,6
6,7/1/14 20:13,Katerina Cafe,14,Transacted,6
6,7/1/14 20:15,6/25/29,14,Residential,6
6,8/1/14 7:24,6/25/29,15,Residential,6
6,8/1/14 7:26,Coffee Cameleon,15,Transacted,6
6,8/1/14 7:57,Coffee Cameleon,16,Transacted,6
6,8/1/14 8:02,GASTech,16,Office,6
6,8/1/14 12:10,GASTech,17,Office,6
6,8/1/14 12:19,Hippokampos,17,Transacted,6
6,8/1/14 13:28,Hippokampos,18,Transacted,6
6,8/1/14 13:37,GASTech,18,Office,6
6,8/1/14 17:52,GASTech,19,Office,6
6,8/1/14 17:56,6/25/29,19,Residential,6
6,8/1/14 19:45,6/25/29,20,Residential,6
6,8/1/14 19:47,Katerina Cafe,20,Transacted,6
6,8/1/14 21:15,Katerina Cafe,21,Transacted,6
6,8/1/14 21:17,6/25/29,21,Residential,6
6,9/1/14 7:07,6/25/29,22,Residential,6
6,9/1/14 7:09,Coffee Cameleon,22,Transacted,6
6,9/1/14 7:44,Coffee Cameleon,23,Transacted,6
6,9/1/14 7:49,GASTech,23,Office,6
6,9/1/14 11:55,GASTech,24,Office,6
6,9/1/14 11:58,Katerina Cafe,24,Transacted,6
6,9/1/14 13:09,Katerina Cafe,25,Transacted,6
6,9/1/14 13:12,GASTech,25,Office,6
6,9/1/14 17:28,GASTech,27,Office,6
6,9/1/14 17:32,6/25/29,27,Residential,6
6,9/1/14 19:05,6/25/29,28,Residential,6
6,9/1/14 19:06,Guy Gyros,28,Transacted,6
6,9/1/14 20:33,Guy Gyros,29,Transacted,6
6,9/1/14 20:34,6/25/29,29,Residential,6
6,10/1/14 7:06,6/25/29,30,Residential,6
6,10/1/14 7:08,Coffee Cameleon,30,Transacted,6
6,10/1/14 7:44,Coffee Cameleon,31,Transacted,6
6,10/1/14 7:49,GASTech,31,Office,6
6,10/1/14 12:11,GASTech,32,Office,6
6,10/1/14 12:14,Guy Gyros,32,Transacted,6
6,10/1/14 13:28,Guy Gyros,33,Transacted,6
6,10/1/14 13:31,GASTech,33,Office,6
6,10/1/14 14:40,GASTech,34,Office,6
6,10/1/14 14:46,Octavio O Supplies,34,Transacted,6
6,10/1/14 16:16,Octavio O Supplies,35,Transacted,6
6,10/1/14 16:22,GASTech,35,Office,6
6,10/1/14 17:41,GASTech,37,Office,6
6,10/1/14 17:45,6/25/29,37,Residential,6
6,10/1/14 18:40,6/25/29,38,Residential,6
6,10/1/14 18:51,2,38,Residential,6
6,10/1/14 22:20,2,39,Residential,6
6,10/1/14 22:31,6/25/29,39,Residential,6
6,11/1/14 12:32,6/25/29,40,Residential,6
6,11/1/14 12:41,Abila Zacharo,40,Transacted,6
6,11/1/14 13:54,Abila Zacharo,41,Transacted,6
6,11/1/14 14:03,6/25/29,41,Residential,6
6,11/1/14 18:20,6/25/29,42,Residential,6
6,11/1/14 18:22,Katerina Cafe,42,Transacted,6
6,11/1/14 19:20,Katerina Cafe,43,Transacted,6
6,11/1/14 19:22,6/25/29,43,Residential,6
6,12/1/14 18:15,6/25/29,44,Residential,6
6,12/1/14 18:18,Katerina Cafe,44,Transacted,6
6,12/1/14 19:26,Katerina Cafe,45,Transacted,6
6,12/1/14 19:28,6/25/29,45,Residential,6
6,13/1/14 7:51,6/25/29,46,Residential,6
6,13/1/14 7:53,Coffee Cameleon,46,Transacted,6
6,13/1/14 8:03,Coffee Cameleon,47,Transacted,6
6,13/1/14 8:08,GASTech,47,Office,6
6,13/1/14 11:46,GASTech,48,Office,6
6,13/1/14 11:55,Hippokampos,48,Transacted,6
6,13/1/14 13:34,Hippokampos,49,Transacted,6
6,13/1/14 13:43,GASTech,49,Office,6
6,13/1/14 17:50,GASTech,50,Office,6
6,13/1/14 17:54,6/25/29,50,Residential,6
6,13/1/14 19:14,6/25/29,51,Residential,6
6,13/1/14 19:17,Katerina Cafe,51,Transacted,6
6,13/1/14 20:49,Katerina Cafe,52,Transacted,6
6,13/1/14 20:51,6/25/29,52,Residential,6
6,14/1/14 7:21,6/25/29,53,Residential,6
6,14/1/14 7:23,Coffee Cameleon,53,Transacted,6
6,14/1/14 7:56,Coffee Cameleon,54,Transacted,6
6,14/1/14 8:01,GASTech,54,Office,6
6,14/1/14 12:12,GASTech,55,Office,6
6,14/1/14 12:21,Hippokampos,55,Transacted,6
6,14/1/14 13:20,Hippokampos,56,Transacted,6
6,14/1/14 13:29,GASTech,56,Office,6
6,14/1/14 17:54,GASTech,57,Office,6
6,14/1/14 17:59,6/25/29,57,Residential,6
6,15/1/14 7:30,6/25/29,58,Residential,6
6,15/1/14 7:32,Coffee Cameleon,58,Transacted,6
6,15/1/14 8:02,Coffee Cameleon,59,Transacted,6
6,15/1/14 8:07,GASTech,59,Office,6
6,15/1/14 12:05,GASTech,60,Office,6
6,15/1/14 12:07,Ouzeri Elian,60,Transacted,6
6,15/1/14 13:11,Ouzeri Elian,61,Transacted,6
6,15/1/14 13:13,GASTech,61,Office,6
6,15/1/14 17:41,GASTech,62,Office,6
6,15/1/14 17:45,6/25/29,62,Residential,6
6,15/1/14 19:10,6/25/29,63,Residential,6
6,15/1/14 19:12,Katerina Cafe,63,Transacted,6
6,15/1/14 21:07,Katerina Cafe,64,Transacted,6
6,15/1/14 21:10,6/25/29,64,Residential,6
6,16/1/14 7:08,6/25/29,65,Residential,6
6,16/1/14 7:10,Coffee Cameleon,65,Transacted,6
6,16/1/14 7:53,Coffee Cameleon,66,Transacted,6
6,16/1/14 7:58,GASTech,66,Office,6
6,16/1/14 11:53,GASTech,67,Office,6
6,16/1/14 12:02,Hippokampos,67,Transacted,6
6,16/1/14 13:39,Hippokampos,68,Transacted,6
6,16/1/14 13:48,GASTech,68,Office,6
6,16/1/14 17:34,GASTech,69,Office,6
6,16/1/14 17:38,6/25/29,69,Residential,6
6,16/1/14 19:14,6/25/29,70,Residential,6
6,16/1/14 19:16,Katerina Cafe,70,Transacted,6
6,16/1/14 21:00,Katerina Cafe,71,Transacted,6
6,16/1/14 21:02,6/25/29,71,Residential,6
6,17/1/14 7:31,6/25/29,72,Residential,6
6,17/1/14 7:33,Coffee Cameleon,72,Transacted,6
6,17/1/14 7:53,Coffee Cameleon,73,Transacted,6
6,17/1/14 7:58,GASTech,73,Office,6
6,17/1/14 17:42,GASTech,74,Office,6
6,17/1/14 17:46,6/25/29,74,Residential,6
6,17/1/14 19:36,6/25/29,75,Residential,6
6,17/1/14 19:38,Katerina Cafe,75,Transacted,6
6,17/1/14 20:23,Katerina Cafe,76,Transacted,6
6,17/1/14 20:25,6/25/29,76,Residential,6
6,18/1/14 12:20,6/25/29,77,Residential,6
6,18/1/14 12:29,Abila Zacharo,77,Transacted,6
6,18/1/14 13:27,Abila Zacharo,79,Transacted,6
6,18/1/14 13:27,Roberts and Sons,79,Transacted,6
6,18/1/14 15:44,Roberts and Sons,80,Transacted,6
6,18/1/14 15:52,6/25/29,80,Residential,6
7,6/1/14 7:01,7,1,Residential,7
7,6/1/14 7:04,Brewed Awakenings,1,Transacted,7
7,6/1/14 7:47,Brewed Awakenings,2,Transacted,7
7,6/1/14 8:00,GASTech,2,Office,7
7,6/1/14 11:46,GASTech,3,Office,7
7,6/1/14 11:48,Ouzeri Elian,3,Transacted,7
7,6/1/14 13:30,Ouzeri Elian,4,Transacted,7
7,6/1/14 13:32,GASTech,4,Office,7
7,6/1/14 17:32,GASTech,5,Office,7
7,6/1/14 17:41,7,5,Residential,7
7,7/1/14 7:19,7,6,Residential,7
7,7/1/14 7:22,Brewed Awakenings,6,Transacted,7
7,7/1/14 7:46,Brewed Awakenings,7,Transacted,7
7,7/1/14 7:59,GASTech,7,Office,7
7,7/1/14 12:09,GASTech,8,Office,7
7,7/1/14 12:12,Guy Gyros,8,Transacted,7
7,7/1/14 13:18,Guy Gyros,9,Transacted,7
7,7/1/14 13:21,GASTech,9,Office,7
7,7/1/14 17:41,GASTech,10,Office,7
7,7/1/14 17:50,7,10,Residential,7
7,7/1/14 19:22,7,11,Residential,7
7,7/1/14 19:24,Hippokampos,11,Transacted,7
7,7/1/14 21:07,Hippokampos,12,Transacted,7
7,7/1/14 21:09,7,12,Residential,7
7,8/1/14 7:20,7,13,Residential,7
7,8/1/14 7:24,Brewed Awakenings,13,Transacted,7
7,8/1/14 7:53,Brewed Awakenings,14,Transacted,7
7,8/1/14 8:06,GASTech,14,Office,7
7,8/1/14 11:10,GASTech,15,Office,7
7,8/1/14 11:17,Chostus Hotel,15,Transacted,7
7,8/1/14 13:01,Chostus Hotel,16,Transacted,7
7,8/1/14 13:08,GASTech,16,Office,7
7,8/1/14 17:22,GASTech,19,Office,7
7,8/1/14 17:31,7,19,Residential,7
7,8/1/14 18:25,7,20,Residential,7
7,8/1/14 18:27,Hippokampos,20,Transacted,7
7,8/1/14 19:33,Hippokampos,21,Transacted,7
7,8/1/14 19:35,7,21,Residential,7
7,9/1/14 7:44,7,23,Residential,7
7,9/1/14 7:47,Brewed Awakenings,23,Transacted,7
7,9/1/14 7:58,Brewed Awakenings,24,Transacted,7
7,9/1/14 8:11,GASTech,24,Office,7
7,9/1/14 11:51,GASTech,25,Office,7
7,9/1/14 11:57,Gelatogalore,25,Transacted,7
7,9/1/14 13:28,Gelatogalore,26,Transacted,7
7,9/1/14 13:34,GASTech,26,Office,7
7,9/1/14 17:47,GASTech,27,Office,7
7,9/1/14 17:56,7,27,Residential,7
7,9/1/14 18:48,7,28,Residential,7
7,9/1/14 18:50,Hippokampos,28,Transacted,7
7,9/1/14 20:10,Hippokampos,29,Transacted,7
7,9/1/14 20:16,7,29,Residential,7
7,10/1/14 7:15,7,30,Residential,7
7,10/1/14 7:18,Brewed Awakenings,30,Transacted,7
7,10/1/14 7:40,Brewed Awakenings,31,Transacted,7
7,10/1/14 7:53,GASTech,31,Office,7
7,10/1/14 11:00,GASTech,32,Office,7
7,10/1/14 11:10,Chostus Hotel,32,Transacted,7
7,10/1/14 13:13,Chostus Hotel,33,Transacted,7
7,10/1/14 13:20,GASTech,33,Office,7
7,10/1/14 17:28,GASTech,35,Office,7
7,10/1/14 17:37,7,35,Residential,7
7,10/1/14 19:12,7,36,Residential,7
7,10/1/14 19:12,2,36,Residential,7
7,10/1/14 22:43,2,37,Residential,7
7,10/1/14 22:43,7,37,Residential,7
7,11/1/14 12:31,7,39,Residential,7
7,11/1/14 12:37,Abila Zacharo,39,Transacted,7
7,11/1/14 13:38,Abila Zacharo,40,Transacted,7
7,11/1/14 13:44,7,40,Residential,7
7,11/1/14 18:14,7,41,Residential,7
7,11/1/14 18:25,Katerina Cafe,41,Transacted,7
7,11/1/14 19:45,Katerina Cafe,42,Transacted,7
7,11/1/14 19:56,7,42,Residential,7
7,12/1/14 12:31,7,43,Residential,7
7,12/1/14 12:36,Kalami Kafenion,43,Transacted,7
7,12/1/14 13:57,Kalami Kafenion,44,Transacted,7
7,12/1/14 14:02,7,44,Residential,7
7,12/1/14 17:57,7,45,Residential,7
7,12/1/14 17:59,Hippokampos,45,Transacted,7
7,12/1/14 20:19,Hippokampos,46,Transacted,7
7,12/1/14 20:21,7,46,Residential,7
7,13/1/14 7:26,7,48,Residential,7
7,13/1/14 7:29,Brewed Awakenings,48,Transacted,7
7,13/1/14 7:53,Brewed Awakenings,49,Transacted,7
7,13/1/14 8:06,GASTech,49,Office,7
7,13/1/14 11:57,GASTech,50,Office,7
7,13/1/14 12:00,Guy Gyros,50,Transacted,7
7,13/1/14 13:35,Guy Gyros,51,Transacted,7
7,13/1/14 13:38,GASTech,51,Office,7
7,13/1/14 17:17,GASTech,52,Office,7
7,13/1/14 17:26,7,52,Residential,7
7,14/1/14 7:21,7,53,Residential,7
7,14/1/14 7:24,Brewed Awakenings,53,Transacted,7
7,14/1/14 7:50,Brewed Awakenings,54,Transacted,7
7,14/1/14 8:03,GASTech,54,Office,7
7,14/1/14 11:13,GASTech,55,Office,7
7,14/1/14 11:20,Chostus Hotel,55,Transacted,7
7,14/1/14 13:20,Chostus Hotel,56,Transacted,7
7,14/1/14 13:27,GASTech,56,Office,7
7,14/1/14 17:32,GASTech,57,Office,7
7,14/1/14 17:41,7,57,Residential,7
7,14/1/14 19:40,7,58,Residential,7
7,14/1/14 19:43,Hippokampos,58,Transacted,7
7,14/1/14 21:42,Hippokampos,59,Transacted,7
7,14/1/14 21:44,7,59,Residential,7
7,15/1/14 7:10,7,61,Residential,7
7,15/1/14 7:13,Brewed Awakenings,61,Transacted,7
7,15/1/14 7:40,Brewed Awakenings,62,Transacted,7
7,15/1/14 7:53,GASTech,62,Office,7
7,15/1/14 12:16,GASTech,63,Office,7
7,15/1/14 12:25,Hippokampos,63,Transacted,7
7,15/1/14 13:44,Hippokampos,64,Transacted,7
7,15/1/14 13:53,GASTech,64,Office,7
7,15/1/14 17:35,GASTech,65,Office,7
7,15/1/14 17:44,7,65,Residential,7
7,15/1/14 18:51,7,66,Residential,7
7,15/1/14 19:03,Frydos Autosupply,66,Transacted,7
7,15/1/14 19:53,Frydos Autosupply,67,Transacted,7
7,15/1/14 20:05,7,67,Residential,7
7,16/1/14 7:23,7,68,Residential,7
7,16/1/14 7:26,Brewed Awakenings,68,Transacted,7
7,16/1/14 7:44,Brewed Awakenings,69,Transacted,7
7,16/1/14 7:57,GASTech,69,Office,7
7,16/1/14 12:11,GASTech,70,Office,7
7,16/1/14 12:20,Hippokampos,70,Transacted,7
7,16/1/14 13:31,Hippokampos,71,Transacted,7
7,16/1/14 13:40,GASTech,71,Office,7
7,16/1/14 17:45,GASTech,72,Office,7
7,16/1/14 17:54,7,72,Residential,7
7,17/1/14 7:08,7,73,Residential,7
7,17/1/14 7:13,Brewed Awakenings,73,Transacted,7
7,17/1/14 7:55,Brewed Awakenings,74,Transacted,7
7,17/1/14 8:08,GASTech,74,Office,7
7,17/1/14 11:20,GASTech,75,Office,7
7,17/1/14 11:27,Chostus Hotel,75,Transacted,7
7,17/1/14 14:00,Chostus Hotel,77,Transacted,7
7,17/1/14 14:07,GASTech,77,Office,7
7,17/1/14 17:32,GASTech,78,Office,7
7,17/1/14 17:41,7,78,Residential,7
7,17/1/14 19:25,7,79,Residential,7
7,17/1/14 19:27,Hippokampos,79,Transacted,7
7,17/1/14 20:06,Hippokampos,80,Transacted,7
7,17/1/14 20:08,7,80,Residential,7
7,18/1/14 12:38,7,81,Residential,7
7,18/1/14 12:44,Abila Zacharo,81,Transacted,7
7,18/1/14 13:06,Abila Zacharo,82,Transacted,7
7,18/1/14 13:06,Roberts and Sons,82,Transacted,7
7,18/1/14 15:26,Roberts and Sons,83,Transacted,7
7,18/1/14 15:32,7,83,Residential,7
7,19/1/14 18:26,7,84,Residential,7
7,19/1/14 18:29,Albert Clothing,84,Transacted,7
7,19/1/14 20:08,Albert Clothing,85,Transacted,7
7,19/1/14 20:11,7,85,Residential,7
8,6/1/14 7:36,8,1,Residential,8
